HOUSEID,PERSONID,VARSTRAT,WTPERFIN,SFWGT,HH_HISP,HH_RACE,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,WRKCOUNT,FLAG100,LIF_CYC,CNTTDTR,BORNINUS,CARRODE,CDIVMSAR,CENSUS_D,CENSUS_R,CONDNIGH,CONDPUB,CONDRIDE,CONDRIVE,CONDSPEC,CONDTAX,CONDTRAV,DELIVER,DIARY,DISTTOSC,DRIVER,DTACDT,DTCONJ,DTCOST,DTRAGE,DTRAN,DTWALK,EDUC,EVERDROV,FLEXTIME,FMSCSIZE,FRSTHM,FXDWKPL,GCDWORK,GRADE,GT1JBLWK,HHRESP,HHSTATE,HHSTFIPS,ISSUE,OCCAT,LSTTRDAY,MCUSED,MEDCOND,MEDCOND6,MOROFTEN,MSACAT,MSASIZE,NBIKETRP,NWALKTRP,OUTCNTRY,OUTOFTWN,PAYPROF,PRMACT,PROXY,PTUSED,PURCHASE,R_AGE,R_RELAT,R_SEX,RAIL,SAMEPLC,SCHCARE,SCHCRIM,SCHDIST,SCHSPD,SCHTRAF,SCHTRN1,SCHTRN2,SCHTYP,SCHWTHR,SELF_EMP,TIMETOSC,TIMETOWK,TOSCSIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,USEINTST,USEPUBTR,WEBUSE,WKFMHMXX,WKFTPT,WKRMHM,WKSTFIPS,WORKER,WRKTIME,WRKTRANS,YEARMILE,YRMLCAP,YRTOUS,DISTTOWK,TDAYDATE,HOMEOWN,HOMETYPE,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,HH_CBSA,HHC_MSA
20020248,02,17,2349.2342653,0,02,01,4,11,5,3,3,3,01,06,5,01,2,51,05,03,-1,-1,-1,-1,-1,-1,-1,15,02,-1,01,-1,-1,02,-1,-1,-1,02,-1,01,-1,01,-1,11.689579453,-1,02,01,GA,13,04,01,-1,-1,02,-1,-1,01,05,0,20,-1,-1,-1,01,01,-9,15,40,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,17,-1,07,04,06,02,01,02,01,-1,01,02,13,01,07:30AM,01,25000,02,-1,12,200808,01,01,TC,50,30,50,25,50,20,50,12060,0520
20020248,03,17,4422.6239661,0,02,01,4,11,5,3,3,3,01,06,5,01,1,51,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,-1,-1,02,-1,02,-1,01,-1,12.358369622,-1,02,01,GA,13,-1,03,-1,-1,02,-1,-1,01,05,0,15,-1,-1,-1,01,02,-9,0,18,03,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,30,-1,07,04,06,02,01,02,01,-1,01,02,13,01,07:30AM,04,30000,02,-1,20,200808,01,01,TC,50,30,50,25,50,20,50,12060,0520
20020248,04,17,2071.0164226,4142.0328451,02,01,4,11,5,3,3,3,01,06,5,-1,-1,51,05,03,-1,-1,-1,-1,-1,-1,-1,-1,02,05,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,GA,13,-1,-1,-1,-1,-1,-1,-1,01,05,0,20,-1,-1,-1,-1,02,-1,-1,15,03,02,01,-1,04,02,05,05,05,01,01,02,01,-1,10,-1,-1,07,04,06,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,01,TC,50,30,50,25,50,20,50,12060,0520
20020248,05,17,1799.3804322,0,02,01,4,11,5,3,3,3,01,06,5,-1,-1,51,05,03,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,GA,13,-1,-1,-1,-1,-1,-1,-1,01,05,0,15,-1,-1,-1,-1,02,-1,-1,12,03,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,04,06,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,01,TC,50,30,50,25,50,20,50,12060,0520
20020846,01,5,769.43362915,0,01,01,3,17,3,3,3,1,01,10,4,02,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,01,-1,-1,-1,-1,-1,04,-1,-1,-1,01,-1,-1,-1,-1,01,FL,12,06,-1,-1,-1,02,-1,-1,02,04,0,14,-1,-1,02,06,01,-9,0,61,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,01,01,02,02,01,-1,-1,-1,-1,02,-1,-1,3000,02,1950,-1,200901,01,01,S,750,40,3000,750,750,40,3000,36740,5960
20020846,02,5,1746.4809615,0,01,01,3,17,3,3,3,1,01,10,3,02,1,52,05,03,-1,-1,-1,-1,-1,-1,-1,1,01,-1,01,-1,-1,-1,-1,-1,-1,04,-1,02,-1,01,-1,2.8445986547,-1,02,01,FL,12,-1,01,-1,-1,02,-1,-1,02,04,0,0,-1,-1,-1,01,02,-9,1,24,03,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,6,-1,01,01,01,01,02,02,01,-1,01,02,12,01,03:00PM,01,18000,02,2000,3,200901,01,01,S,750,40,3000,750,750,40,3000,36740,5960
20020846,03,5,769.3932754,0,01,01,3,17,3,3,3,1,01,10,0,02,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,FL,12,-1,-1,3,-1,02,-1,-1,02,04,0,0,-1,-1,02,04,02,-9,0,61,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,01,01,-1,-1,01,-1,-1,-1,-1,02,-1,-1,2000,02,2000,-1,200901,01,01,S,750,40,3000,750,750,40,3000,36740,5960
20020864,01,53,1.2472522524,0,02,01,1,18,1,3,1,0,01,09,6,01,-1,52,05,03,01,02,01,02,02,02,02,-1,01,-1,01,-1,-1,-1,02,-1,-1,04,-1,-1,-1,01,-1,-1,-1,-1,01,NC,37,05,-1,-1,-1,01,03,-1,02,04,0,24,-1,-1,02,06,01,0,-1,84,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,02,01,01,02,05,-1,-1,-1,-1,02,-1,-1,10000,02,-1,-1,200812,01,01,TC,300,5,300,75,300,0,750,XXXXX,3120
20020976,01,32,175.37210139,0,01,07,3,06,4,2,4,1,01,10,0,02,-1,92,09,04,02,02,01,01,02,02,01,-1,01,-1,02,-1,-1,-1,-1,-1,-1,01,01,-1,-1,01,-1,-1,-1,-1,01,CA,06,-1,-1,7,-1,01,04,-1,02,04,0,1,-1,-1,02,06,02,0,-1,75,01,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,04,01,-1,-1,05,-1,-1,-1,-1,02,-1,-1,-1,-1,1952,-1,200810,01,01,U,7000,70,17000,3000,7000,70,30000,41740,7320
20020976,02,32,190.54329342,0,01,07,3,06,4,2,4,1,01,10,0,01,-1,92,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,-1,-1,2,-1,02,-1,-1,02,04,0,0,-1,-1,02,06,02,0,-1,75,02,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,04,01,-1,-1,05,-1,-1,-1,-1,02,-1,-1,10,02,-1,-1,200810,01,01,U,7000,70,17000,3000,7000,70,30000,41740,7320
20020976,03,32,208.64205088,0,01,07,3,06,4,2,4,1,01,10,2,01,1,92,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,03,-1,-1,-1,02,-1,01,-1,01,-1,6.4058288903,-1,02,01,CA,06,04,02,-1,-1,02,-1,-1,02,04,0,0,-1,-1,-1,01,01,0,0,48,03,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,12,-1,03,01,04,01,01,02,02,-1,01,02,06,01,09:45AM,01,13000,02,-1,8,200810,01,01,U,7000,70,17000,3000,7000,70,30000,41740,7320
20020976,04,32,728.57331712,0,01,07,3,06,4,2,4,1,01,10,2,01,-1,92,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,-1,-1,01,02,-1,-1,01,-1,-1,-1,-1,01,CA,06,-1,-1,-1,-1,02,-1,-1,02,04,2,5,-1,-1,02,05,02,10,0,18,06,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,04,01,02,01,02,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,200810,01,01,U,7000,70,17000,3000,7000,70,30000,41740,7320
20021227,01,34,2484.1967271,0,01,07,3,03,6,3,4,2,02,06,4,02,-1,93,09,04,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,-1,-1,02,-1,-1,-1,01,-1,02,-1,01,-1,2.5872845431,-1,02,01,CA,06,04,03,-1,-1,02,-1,-1,03,02,0,6,-1,-1,-1,02,01,0,-1,54,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-5,-1,01,04,06,02,02,02,05,-1,02,02,06,01,-8,-1,15000,02,1975,1,200902,02,03,TC,50,40,50,25,50,30,50,XXXXX,XXXX
20021227,02,34,2952.5285714,0,01,07,3,03,6,3,4,2,02,06,9,02,1,93,09,04,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,-1,03,-1,-1,-1,-1,01,-1,01,-1,01,-1,2.283416342,-1,02,01,CA,06,01,03,-1,-1,02,-1,-1,03,02,0,2,-1,-1,-1,01,01,0,-1,52,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,5,-1,01,04,06,02,02,02,05,-1,02,02,06,01,09:00AM,01,15000,02,1981,1,200902,02,03,TC,50,40,50,25,50,30,50,XXXXX,XXXX
20021227,04,34,3862.8662192,0,01,07,3,03,6,3,4,2,02,06,4,01,-1,93,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,02,-1,-1,-1,02,-1,-1,03,01,-1,-1,01,-1,-1,-1,-1,01,CA,06,05,-1,-1,-1,02,-1,-1,03,02,0,3,-1,-1,02,05,01,0,0,18,03,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,04,06,02,02,02,02,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,200902,02,03,TC,50,40,50,25,50,30,50,XXXXX,XXXX
20021227,05,34,3733.9030624,0,01,07,3,03,6,3,4,2,02,06,3,01,-1,93,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,02,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,01,-1,-1,-1,02,-1,-1,03,02,0,10,-1,-1,02,05,01,0,0,16,03,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,04,06,02,02,02,03,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,200902,02,03,TC,50,40,50,25,50,30,50,XXXXX,XXXX
20021227,06,34,3733.9030624,3733.9030624,01,07,3,03,6,3,4,2,02,06,6,-1,-1,93,09,04,-1,-1,-1,-1,-1,-1,-1,-1,02,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,01,-1,-1,01,-1,01,CA,06,-1,-1,-1,-1,-1,-1,-1,03,02,0,10,-1,-1,-1,-1,02,-1,-1,12,03,02,02,-1,04,01,01,01,05,23,23,01,01,-1,10,-1,1,01,04,06,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200902,02,03,TC,50,40,50,25,50,30,50,XXXXX,XXXX
20021870,01,29,493.32714205,0,02,02,0,04,1,1,1,0,01,09,0,01,-1,93,09,04,02,02,02,01,02,02,02,-1,02,-1,02,-1,-1,-8,-1,-1,-1,01,01,-1,-1,01,-1,-1,-1,-1,01,CA,06,04,-1,13,-1,01,01,02,03,02,0,4,-1,-1,02,06,01,0,-1,92,01,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,01,01,-1,-1,05,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,200902,01,01,C,3000,70,17000,3000,3000,50,17000,XXXXX,XXXX
20021889,01,66,7969.7571047,0,02,01,2,18,2,2,2,2,01,02,2,01,-1,21,02,01,-1,-1,-1,-1,-1,-1,-1,0,01,-1,01,-1,-1,03,-1,-1,-1,05,-1,-1,-1,01,-1,0,-1,02,01,PA,42,04,04,-1,-1,02,-1,-1,01,05,0,30,-1,-1,-1,01,01,10,1,54,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,03,01,05,01,01,02,01,-1,01,-1,42,01,-1,-1,18000,02,-1,-1,200805,01,02,S,1500,30,7000,1500,3000,50,7000,37980,6162
20021889,02,66,11044.132528,0,02,01,2,18,2,2,2,2,01,02,0,01,-1,21,02,01,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,-1,-1,05,-1,01,-1,02,-1,0.5511995678,-1,02,01,PA,42,-1,04,-1,-1,02,-1,-1,01,05,0,0,01,01,01,07,02,5,-8,54,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-4,-1,03,01,05,01,-1,-1,01,-1,01,02,42,01,08:30AM,-1,26000,02,-1,0.5555,200805,01,02,S,1500,30,7000,1500,3000,50,7000,37980,6162
20022251,01,40,30.194199292,0,02,01,1,05,1,1,1,0,01,09,6,01,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,02,-1,-1,-1,04,-1,-1,-1,01,-1,-1,-1,-1,01,NC,37,04,-1,-1,-1,02,-1,-1,02,04,0,4,-1,-1,02,06,01,-9,-1,68,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,04,06,02,02,02,05,-1,-1,-1,-1,02,-1,-1,1200,02,-1,-1,200903,01,02,TC,300,20,750,750,300,20,750,XXXXX,3120
20023100,01,31,109.14744623,0,02,01,2,15,2,3,2,2,01,02,2,01,1,21,02,01,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,02,-1,-1,-1,04,-1,02,-1,01,-1,9.0932115057,-1,02,01,NY,36,04,04,-1,-1,02,-1,-1,01,05,0,4,-1,-1,-1,01,01,0,0,47,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,20,-1,05,01,02,01,02,02,03,-1,01,02,36,01,07:30AM,01,4000,02,-1,9,200807,01,02,TC,300,5,750,150,300,5,300,XXXXX,5602
20023100,02,31,274.48239067,0,02,01,2,15,2,3,2,2,01,02,2,01,1,21,02,01,-1,-1,-1,-1,-1,-1,-1,1,01,-1,01,-1,-1,-1,02,-1,-1,03,-1,02,-1,01,-1,13.389803859,-1,02,01,NY,36,05,04,-1,-1,02,-1,-1,01,05,0,0,-1,-1,-1,01,01,0,1,43,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,30,-1,05,01,02,01,02,02,01,-1,01,02,36,01,07:00AM,01,15000,02,-1,17,200807,01,02,TC,300,5,750,150,300,5,300,XXXXX,5602
20023230,01,12,307.27001424,0,02,01,2,16,4,2,2,2,01,04,5,01,3,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,02,-1,-1,-1,-1,-1,05,-1,02,-1,01,-1,2.9729226847,-1,02,01,TX,48,06,04,-1,-1,02,-1,-1,02,04,0,4,-1,-1,-1,01,01,0,0,36,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,10,-1,07,01,03,01,02,02,01,-1,01,02,48,01,07:00AM,01,12000,02,-1,8,200902,01,01,S,1500,0,3000,750,750,0,3000,12420,0640
20023230,02,12,471.78189418,0,02,01,2,16,4,2,2,2,01,04,2,01,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,03,-1,-1,-1,03,-1,-1,-1,01,-1,0,-1,02,01,TX,48,04,03,-1,-1,02,-1,-1,02,04,0,0,-1,-1,-1,01,01,0,0,36,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,07,01,03,01,02,02,01,-1,01,-1,48,01,-1,-1,28000,02,-1,-1,200902,01,01,S,1500,0,3000,750,750,0,3000,12420,0640
20023230,04,12,294.92211645,294.92211645,02,01,2,16,4,2,2,2,01,04,4,-1,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,TX,48,-1,-1,-1,-1,-1,-1,-1,02,04,2,4,-1,-1,-1,-1,02,-1,-1,6,03,01,02,-1,04,01,01,04,05,01,01,01,01,-1,10,-1,-1,07,01,03,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200902,01,01,S,1500,0,3000,750,750,0,3000,12420,0640
20023717,01,1,14.569123801,0,02,01,2,17,2,3,2,0,02,02,10,01,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,1,01,-1,01,-1,-1,03,-1,-1,-1,04,-1,-1,-1,01,-1,-1,-1,-1,01,NC,37,04,-1,-1,-1,02,-1,-1,02,04,0,4,-1,-1,02,03,01,-9,1,55,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,01,01,01,02,01,-1,-1,-1,-1,02,-1,-1,15000,02,-1,-1,200904,01,01,TC,300,40,750,350,300,30,1500,XXXXX,3120
20024170,01,24,185.13700982,0,02,01,2,18,2,2,2,1,01,02,2,02,1,52,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,03,-1,-1,-1,-1,05,-1,01,-1,01,-1,8.0343308737,-1,02,01,FL,12,01,04,-1,-1,02,-1,-1,02,04,0,7,-1,-1,-1,01,01,0,0,58,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,25,-1,02,01,03,01,01,02,01,-1,01,02,12,01,06:00AM,01,10000,02,1950,13,200808,01,01,S,300,20,1500,150,300,20,1500,27260,3600
20024170,02,24,238.2763218,0,02,01,2,18,2,2,2,1,01,02,0,01,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,4,02,-1,01,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,01,-1,-1,-1,-1,01,FL,12,-1,-1,1,-1,02,-1,-1,02,04,0,5,-1,-1,02,07,02,0,4,57,02,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,03,01,-1,-1,01,-1,-1,-1,-1,02,-1,-1,8000,02,-1,-1,200808,01,01,S,300,20,1500,150,300,20,1500,27260,3600
20024442,01,82,37.835841577,0,02,01,2,18,4,3,2,1,01,06,2,01,-1,92,09,04,-1,-1,-1,-1,-1,-1,-1,20,01,-1,01,-1,-1,01,-1,-1,-1,04,-1,-1,-1,01,-1,0,-1,01,01,CA,06,04,04,-1,-1,02,-1,-1,02,04,0,3,-1,-1,-1,01,01,0,20,46,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,02,01,04,01,02,02,01,-1,01,-1,06,01,-1,-1,5000,02,-1,-1,200808,01,01,S,3000,20,7000,750,3000,20,7000,41740,7320
20024442,02,82,56.715344393,0,02,01,2,18,4,3,2,1,01,06,5,01,-1,92,09,04,-1,-1,-1,-1,-1,-1,-1,4,01,-1,01,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,-1,-1,-1,-1,02,-1,-1,02,04,0,5,-1,-1,02,04,02,0,4,44,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,04,01,01,02,01,-1,-1,-1,-1,02,-1,-1,-8,-1,-1,-1,200808,01,01,S,3000,20,7000,750,3000,20,7000,41740,7320
20024442,03,82,45.06828452,0,02,01,2,18,4,3,2,1,01,06,5,01,-1,92,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,-1,-1,-1,-1,02,-1,-1,02,04,0,20,-1,-1,02,07,02,10,0,16,03,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,04,01,01,02,01,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,200808,01,01,S,3000,20,7000,750,3000,20,7000,41740,7320
20024442,04,82,45.201610809,45.201610809,02,01,2,18,4,3,2,1,01,06,3,-1,-1,92,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,01,-1,-1,09,-1,01,CA,06,-1,-1,-1,-1,-1,-1,-1,02,04,0,20,-1,-1,-1,-1,02,-1,-1,14,03,01,02,-1,04,01,03,01,01,23,23,01,01,-1,15,-1,1,02,01,04,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,01,S,3000,20,7000,750,3000,20,7000,41740,7320
20024451,01,12,222.57013869,0,02,01,3,15,4,4,3,1,01,08,0,01,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,25,01,-1,01,-1,-1,02,-1,-1,-1,03,-1,-1,-1,01,-1,-1,-1,-1,01,FL,12,04,-1,1,-1,02,-1,-1,02,04,0,7,-1,-1,02,04,01,0,25,54,01,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,04,01,-1,-1,01,-1,-1,-1,-1,02,-1,-1,1500,02,-1,-1,200901,01,01,U,1500,20,3000,3000,1500,20,3000,45300,8280
20024451,02,12,296.32120594,0,02,01,3,15,4,4,3,1,01,08,0,01,1,52,05,03,-1,-1,-1,-1,-1,-1,-1,15,01,-1,01,-1,-1,-1,-1,-1,-1,04,-1,02,-1,01,-1,12.52798256,-1,02,01,FL,12,-1,01,1,-1,02,-1,-1,02,04,0,5,-1,-1,-1,01,02,0,15,51,02,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,20,-1,05,01,04,01,-1,-1,01,-1,01,02,12,01,09:00AM,01,6000,02,-1,22,200901,01,01,U,1500,20,3000,3000,1500,20,3000,45300,8280
20024451,03,12,351.51305003,0,02,01,3,15,4,4,3,1,01,08,0,01,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,FL,12,-1,-1,1,-1,02,-1,-1,02,04,0,7,-1,-1,02,07,02,0,0,16,03,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,04,01,-1,-1,01,-1,-1,-1,-1,02,-1,-1,300,02,-1,-1,200901,01,01,U,1500,20,3000,3000,1500,20,3000,45300,8280
20024451,04,12,244.51064483,0,02,01,3,15,4,4,3,1,01,08,0,01,-1,52,05,03,02,02,02,01,02,02,01,-1,01,-1,02,-1,-1,-1,-1,-1,-1,03,01,-1,-1,01,-1,-1,-1,-1,01,FL,12,-1,-1,6,-1,01,04,-1,02,04,0,0,-1,-1,02,06,02,0,-1,76,04,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,04,01,-1,-1,05,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,200901,01,01,U,1500,20,3000,3000,1500,20,3000,45300,8280
20024947,01,62,51.95905277,0,02,01,2,07,3,2,2,1,01,06,3,01,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,02,-1,-1,03,-1,-1,-1,01,-1,-1,-1,-1,01,VA,51,05,-1,-1,-1,02,-1,-1,02,04,0,8,-1,-1,02,04,01,-9,0,56,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,04,06,02,02,02,04,-1,-1,-1,-1,02,-1,-1,-8,-1,-1,-1,200904,01,01,TC,50,20,300,150,50,5,50,47260,5720
20024947,02,62,56.270703282,0,02,01,2,07,3,2,2,1,01,06,6,01,1,52,05,03,02,02,02,02,02,02,02,-1,01,-1,01,-1,-1,02,-1,-1,-1,03,-1,01,-1,01,-1,4.8717820296,-1,02,01,VA,51,04,04,-1,-1,01,05,-1,02,04,0,0,-1,-1,-1,01,01,-9,-1,59,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,15,-1,05,04,06,02,02,02,05,-1,01,02,51,01,06:00AM,04,15000,02,-1,7,200904,01,01,TC,50,20,300,150,50,5,50,47260,5720
20024947,03,62,71.680301247,71.680301247,02,01,2,07,3,2,2,1,01,06,0,-1,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,-1,02,05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,VA,51,-1,-1,1,-1,-1,-1,-1,02,04,3,7,-1,-1,-1,-1,02,-1,-1,14,06,02,02,01,04,03,05,05,05,11,11,01,01,-1,45,-1,-1,05,04,06,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200904,01,01,TC,50,20,300,150,50,5,50,47260,5720
20024992,01,6,79.905503919,0,02,01,2,12,2,2,2,0,01,10,9,01,-1,53,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,01,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,NC,37,05,-1,-1,-1,02,-1,-1,03,01,0,0,-1,-1,02,06,01,0,-1,79,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,01,01,02,02,05,-1,-1,-1,-1,02,-1,-1,15000,02,-1,-1,200901,01,01,C,3000,70,7000,750,3000,60,7000,XXXXX,XXXX
20024992,02,6,79.268491867,0,02,01,2,12,2,2,2,0,01,10,2,01,-1,53,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,01,-1,-1,-1,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,NC,37,06,-1,-1,-1,02,-1,-1,03,01,0,0,-1,-1,02,04,01,0,-1,77,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,01,01,02,02,05,-1,-1,-1,-1,02,-1,-1,5000,02,-1,-1,200901,01,01,C,3000,70,7000,750,3000,60,7000,XXXXX,XXXX
20025458,01,76,606.48316791,0,02,02,2,05,7,2,2,2,01,06,6,01,1,21,02,01,-1,-1,-1,-1,-1,-1,-1,3,01,-1,01,03,-1,-1,-1,-1,-1,03,-1,02,-1,01,-1,1.8389528733,-1,02,01,NY,36,06,01,-1,-1,02,-1,-1,01,05,0,0,-1,-1,-1,01,01,-9,3,33,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,10,-1,04,01,02,01,02,02,01,-1,01,02,36,01,09:00AM,03,12000,02,-1,5,200812,02,02,TC,50,95,300,150,50,95,300,XXXXX,5602
